"acturial_firm_name","plan_name","plan_id","year"
"Cheiron","Kansas City Firefighters Pension System",1301,"2019"
"Cheiron","Kansas City Firefighters Pension System",1301,"2019"
"Cheiron","Kansas City Firefighters Pension System",1301,"2020"
"Cheiron","Kansas City Firefighters Pension System",1301,"2020"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2016"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2016"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2018"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2017"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2017"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2018"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2020"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2019"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2019"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2020"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2021"
"Cheiron","Kansas City Employees Retirement System",1303,"2016"
"Cavanaugh Macdonald","Kansas City Police Retirement System",1302,"2021"
"Cheiron","Kansas City Employees Retirement System",1303,"2016"
"Cheiron","Kansas City Employees Retirement System",1303,"2017"
"Cheiron","Kansas City Employees Retirement System",1303,"2018"
"Cheiron","Kansas City Employees Retirement System",1303,"2017"
"Cheiron","Kansas City Employees Retirement System",1303,"2019"
"Cheiron","Kansas City Employees Retirement System",1303,"2018"
"Cheiron","Kansas City Employees Retirement System",1303,"2019"
"Cheiron","Kansas City Employees Retirement System",1303,"2020"
"Cheiron","Kansas City Employees Retirement System",1303,"2020"
"Cheiron","Kansas City Employees Retirement System",1303,"2021"
"Cheiron","Kansas City Employees Retirement System",1303,"2021"
"Cherion","St Louis Police Retirement System",1311,"2016"
"Cherion","St Louis Police Retirement System",1311,"2016"
"Cherion","St Louis Police Retirement System",1311,"2017"
"Cherion","St Louis Police Retirement System",1311,"2017"
"Cherion","St Louis Police Retirement System",1311,"2019"
"Cherion","St Louis Police Retirement System",1311,"2018"
"Cherion","St Louis Police Retirement System",1311,"2018"
"Cherion","St Louis Police Retirement System",1311,"2019"
"Cherion","St Louis Police Retirement System",1311,"2021"
"Cherion","St Louis Police Retirement System",1311,"2020"
"Cherion","St Louis Police Retirement System",1311,"2020"
"GRS","St Louis Firemen's Retirement System",1312,"2017"
"Cherion","St Louis Police Retirement System",1311,"2021"
"GRS","St Louis Firemen's Retirement System",1312,"2016"
"GRS","St Louis Firemen's Retirement System",1312,"2016"
"GRS","St Louis Firemen's Retirement System",1312,"2017"
"GRS","St Louis Firemen's Retirement System",1312,"2018"
"GRS","St Louis Firemen's Retirement System",1312,"2018"
"Cheiron","St Louis City Employees Retirement System",1313,"2017"
"GRS","St Louis Firemen's Retirement System",1312,"2019"
"GRS","St Louis Firemen's Retirement System",1312,"2019"
"GRS","St Louis Firemen's Retirement System",1312,"2020"
"GRS","St Louis Firemen's Retirement System",1312,"2020"
"GRS","St Louis Firemen's Retirement System",1312,"2021"
"GRS","St Louis Firemen's Retirement System",1312,"2021"
"Cheiron","St Louis City Employees Retirement System",1313,"2016"
"Cheiron","St Louis City Employees Retirement System",1313,"2016"
"Cheiron","St Louis City Employees Retirement System",1313,"2017"
"Cheiron","St Louis City Employees Retirement System",1313,"2018"
"Cheiron","St Louis City Employees Retirement System",1313,"2019"
"Cheiron","St Louis City Employees Retirement System",1313,"2018"
"Cheiron","St Louis City Employees Retirement System",1313,"2020"
"Cheiron","St Louis City Employees Retirement System",1313,"2019"
"Cheiron","St Louis City Employees Retirement System",1313,"2020"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2016"
"Cheiron","St Louis City Employees Retirement System",1313,"2021"
"Cheiron","St Louis City Employees Retirement System",1313,"2021"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2016"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2018"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2017"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2017"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2019"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2018"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2019"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2020"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2020"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2021"
"Buck Consultants","St Louis Public School Retirement System",1328,"2016"
"Cavanaugh Macdonald","Kansas City School District Retirement System",1327,"2021"
"Buck Consultants","St Louis Public School Retirement System",1328,"2016"
"Conduent","St Louis Public School Retirement System",1328,"2017"
"Buck Consultants","St Louis Public School Retirement System",1328,"2018"
"Conduent","St Louis Public School Retirement System",1328,"2017"
"Buck Consultants","St Louis Public School Retirement System",1328,"2019"
"Buck Consultants","St Louis Public School Retirement System",1328,"2018"
"Buck Consultants","St Louis Public School Retirement System",1328,"2019"
"Buck Consultants","St Louis Public School Retirement System",1328,"2020"
"Buck Consultants","St Louis Public School Retirement System",1328,"2020"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2016"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2017"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2016"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2017"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2018"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2019"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2018"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2021"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2019"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2020"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2020"
"Cavanaugh Macdonald Consulting, LLC","Montana Teachers' Retirement System",1330,"2016"
"Cavanaugh Macdonald Consulting,LLC","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",1329,"2021"
"Cavanaugh Macdonald Consulting, LLC","Montana Teachers' Retirement System",1330,"2016"
"Cavanaugh Macdonald Consulting, LLC","Montana Teachers' Retirement System",1330,"2017"
"Cavanaugh Macdonald Consulting, LLC","Montana Teachers' Retirement System",1330,"2017"
"Cavanaugh Macdonald Consulting, LLC","Montana Teachers' Retirement System",1330,"2018"
"Cavanaugh Macdonald Consulting, LLC","Montana Teachers' Retirement System",1330,"2018"
"Cavanaugh Macdonald Consulting, LLC","Montana Teachers' Retirement System",1330,"2019"
"Cavanaugh Macdonald Consulting, LLC","Montana Teachers' Retirement System",1330,"2019"
"Cavanaugh Macdonald","Montana Teachers' Retirement System",1330,"2021"
"Cavanaugh Macdonald Consulting, LLC","Montana Teachers' Retirement System",1330,"2020"
"Cavanaugh Macdonald Consulting, LLC","Montana Teachers' Retirement System",1330,"2020"
"Cavanaugh Macdonald","Montana Teachers' Retirement System",1330,"2021"
"Cavanaugh Macdonald","Montana Highway Patrol Officers' Retirement System",1331,"2018"
"Cavanaugh Macdonald","Montana Highway Patrol Officers' Retirement System",1331,"2016"
"Cavanaugh Macdonald","Montana Highway Patrol Officers' Retirement System",1331,"2016"
"Cavanaugh Macdonald","Montana Highway Patrol Officers' Retirement System",1331,"2017"
"Cavanaugh Macdonald","Montana Highway Patrol Officers' Retirement System",1331,"2017"
"Cavanaugh Macdonald","Montana Highway Patrol Officers' Retirement System",1331,"2018"
"Cavanaugh Macdonald","Montana Highway Patrol Officers' Retirement System",1331,"2019"
"Cavanaugh Macdonald","Montana Highway Patrol Officers' Retirement System",1331,"2019"
"Cavanaugh Macdonald","Montana Game Wardens' & Peace Officers' Retirement System",1332,"2017"
"Cavanaugh Macdonald","Montana Game Wardens' & Peace Officers' Retirement System",1332,"2016"
"Cavanaugh Macdonald","Montana Game Wardens' & Peace Officers' Retirement System",1332,"2016"
"Cavanaugh Macdonald","Montana Game Wardens' & Peace Officers' Retirement System",1332,"2017"
"Cavanaugh Macdonald","Montana Judges' Retirement System",1333,"2016"
"Cavanaugh Macdonald","Montana Game Wardens' & Peace Officers' Retirement System",1332,"2018"
"Cavanaugh Macdonald","Montana Game Wardens' & Peace Officers' Retirement System",1332,"2018"
"Cavanaugh Macdonald","Montana Game Wardens' & Peace Officers' Retirement System",1332,"2019"
"Cavanaugh Macdonald","Montana Game Wardens' & Peace Officers' Retirement System",1332,"2019"
"Cavanaugh Macdonald","Montana Judges' Retirement System",1333,"2016"
"Cavanaugh Macdonald","Montana Judges' Retirement System",1333,"2017"
"Cavanaugh Macdonald","Montana Judges' Retirement System",1333,"2017"
"Cavanaugh Macdonald Consulting, LLC","Montana Sheriffs' Retirement System",1334,"2018"
"Cavanaugh Macdonald","Montana Judges' Retirement System",1333,"2018"
"Cavanaugh Macdonald","Montana Judges' Retirement System",1333,"2018"
"Cavanaugh Macdonald","Montana Judges' Retirement System",1333,"2019"
"Cavanaugh Macdonald","Montana Judges' Retirement System",1333,"2019"
"Cavanaugh Macdonald Consulting, LLC","Montana Sheriffs' Retirement System",1334,"2016"
"Cavanaugh Macdonald Consulting, LLC","Montana Sheriffs' Retirement System",1334,"2016"
"Cavanaugh Macdonald Consulting, LLC","Montana Sheriffs' Retirement System",1334,"2017"
"Cavanaugh Macdonald Consulting, LLC","Montana Sheriffs' Retirement System",1334,"2017"
"Cavanaugh Macdonald Consulting, LLC","Montana Sheriffs' Retirement System",1334,"2019"
"Cavanaugh Macdonald Consulting, LLC","Montana Sheriffs' Retirement System",1334,"2019"
"Cavanaugh Macdonald Consulting, LLC","Montana Sheriffs' Retirement System",1334,"2018"
"Cavanaugh Macdonald","Montana Firefighters United Retirement System",1335,"2016"
"Cavanaugh Macdonald","Montana Firefighters United Retirement System",1335,"2016"
"Cavanaugh Macdonald","Montana Firefighters United Retirement System",1335,"2017"
"Cavanaugh Macdonald","Montana Firefighters United Retirement System",1335,"2017"
"Cavanaugh Macdonald","Montana Municipal Police Officers' Retirement System",1336,"2016"
"Cavanaugh Macdonald","Montana Firefighters United Retirement System",1335,"2018"
"Cavanaugh Macdonald","Montana Firefighters United Retirement System",1335,"2018"
"Cavanaugh Macdonald","Montana Firefighters United Retirement System",1335,"2019"
"Cavanaugh Macdonald","Montana Firefighters United Retirement System",1335,"2019"
"Cavanaugh Macdonald","Montana Municipal Police Officers' Retirement System",1336,"2016"
"Cavanaugh Macdonald","Montana Municipal Police Officers' Retirement System",1336,"2017"
"Cavanaugh Macdonald","Montana Municipal Police Officers' Retirement System",1336,"2017"
"Cavanaugh Macdonald","Montana Municipal Police Officers' Retirement System",1336,"2019"
"Cavanaugh Macdonald","Montana Municipal Police Officers' Retirement System",1336,"2018"
"Cavanaugh Macdonald","Montana Municipal Police Officers' Retirement System",1336,"2018"
"Cavanaugh Macdonald","Montana Municipal Police Officers' Retirement System",1336,"2019"
"Cavanaugh Macdonald","Montana Volunteer Firefighters' Compensation Act",1337,"2016"
"Cavanaugh Macdonald","Montana Volunteer Firefighters' Compensation Act",1337,"2016"
"Cavanaugh Macdonald","Montana Volunteer Firefighters' Compensation Act",1337,"2017"
"Cavanaugh Macdonald","Montana Volunteer Firefighters' Compensation Act",1337,"2017"
"Cavanaugh Macdonald","Montana Volunteer Firefighters' Compensation Act",1337,"2018"
"Cavanaugh Macdonald","Montana Volunteer Firefighters' Compensation Act",1337,"2018"
"Cavanaugh Macdonald","Montana Volunteer Firefighters' Compensation Act",1337,"2019"
"Cavanaugh Macdonald","Montana Volunteer Firefighters' Compensation Act",1337,"2019"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2016"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2016"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2017"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2017"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2021"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2018"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2018"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2019"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2019"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2020"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2020"
"Cavanaugh Macdonald","Nebraska State Employees Retirement System",1418,"2021"
"Cavanaugh Macdonald","Nebraska Judges Retirement System",1419,"2021"
"Cavanaugh Macdonald","Nebraska Judges Retirement System",1419,"2016"
